hhid,persid,starthour,startime,arrhour,arrtime,triptime,cumdist,trippurp,trippoststratweight,dayType,mainmode,totalvehs,homelga,hhpoststratweight,weekly_hhinc_group,annual_hhinc_group
Y24H6140315,Y24H6140315P01,13,810,14,870,60.0,3.37971,Work,339.928502662,Weekday,Active,1.0,City,539.8084474,4,4
Y24H6140318,Y24H6140318P01,15,950,16,960,10.0,0.51049,Work,489.141541569,Weekday,Active,1.0,City,473.7848768,12,12
Y24H6140318,Y24H6140318P01,16,983,16,1005,22.0,0.51049,Work,489.141541569,Weekday,Active,1.0,City,473.7848768,12,12
Y24H6140318,Y24H6140318P02,9,540,9,550,10.0,0.51048,Work,384.19042814,Weekday,Active,1.0,City,473.7848768,12,12
Y24H6140318,Y24H6140318P02,9,560,9,570,10.0,0.51048,Work,384.19042814,Weekday,Active,1.0,City,473.7848768,12,12
Y24H6140324,Y24H6140324P01,9,540,9,550,10.0,1.09097,Recreational,577.076208087,Weekday,Active,2.0,City,658.8687829,8,8
Y24H6140324,Y24H6140324P01,9,580,9,590,10.0,1.09104,Recreational,577.076208087,Weekday,Active,2.0,City,658.8687829,8,8
Y24H6140325,Y24H6140325P02,9,560,9,591,31.0,2.19621,Work,465.177580779,Weekday,Active,2.0,City,518.6582205,18,18
Y24H6140330,Y24H6140330P01,8,526,8,530,4.0,0.25241,Recreational,722.710687322,Weekday,Active,2.0,City,540.9139714,18,18
Y24H6140330,Y24H6140330P01,8,534,8,537,3.0,0.25241,Recreational,722.710687322,Weekday,Active,2.0,City,540.9139714,18,18
Y24H6140330,Y24H6140330P01,10,607,10,617,10.0,0.72908,Work,722.710687322,Weekday,Active,2.0,City,540.9139714,18,18
Y24H6140330,Y24H6140330P01,10,618,10,627,9.0,0.72908,Work,722.710687322,Weekday,Active,2.0,City,540.9139714,18,18
Y24H6140330,Y24H6140330P03,8,526,8,530,4.0,0.25241,Education,461.1755876,Weekday,Active,2.0,City,540.9139714,18,18
Y24H6140339,Y24H6140339P01,12,770,12,772,2.0,0.20019,Recreational,358.82011345,Weekday,Active,2.0,City,628.4425577,14,14
Y24H6140339,Y24H6140339P01,13,788,13,795,7.0,0.20019,Recreational,358.82011345,Weekday,Active,2.0,City,628.4425577,14,14
Y24H6140339,Y24H6140339P02,6,415,7,420,5.0,0.33292,Recreational,351.549743072,Weekday,Active,2.0,City,628.4425577,14,14
Y24H6140339,Y24H6140339P02,7,434,7,442,8.0,0.33292,Recreational,351.549743072,Weekday,Active,2.0,City,628.4425577,14,14
Y24H6140339,Y24H6140339P02,9,599,10,600,1.0,0.01885,Recreational,351.549743072,Weekday,Active,2.0,City,628.4425577,14,14
Y24H6140339,Y24H6140339P02,12,721,12,722,1.0,0.01885,Recreational,351.549743072,Weekday,Active,2.0,City,628.4425577,14,14
Y24H6140339,Y24H6140339P02,14,883,14,887,4.0,0.25827,Recreational,351.549743072,Weekday,Active,2.0,City,628.4425577,14,14
Y24H6140339,Y24H6140339P02,14,890,14,894,4.0,0.25827,Recreational,351.549743072,Weekday,Active,2.0,City,628.4425577,14,14
Y24H6140342,Y24H6140342P02,14,840,14,854,14.0,1.29639,Recreational,790.52927294,Weekend,Active,2.0,City,718.380512,16,16
Y24H6140415,Y24H6140415P01,11,701,11,711,10.0,0.80233,Work,378.821479262,Weekday,Active,0.0,City,234.6335674,12,12
Y24H6140415,Y24H6140415P01,11,718,12,723,5.0,0.36729,Recreational,378.821479262,Weekday,Active,0.0,City,234.6335674,12,12
Y24H6140415,Y24H6140415P01,12,730,12,749,19.0,1.07014,Recreational,378.821479262,Weekday,Active,0.0,City,234.6335674,12,12
Y24H6140415,Y24H6140415P03,8,510,8,525,15.0,1.53582,Education,244.040179562,Weekday,Active,0.0,City,234.6335674,12,12
Y24H6140415,Y24H6140415P03,15,930,15,945,15.0,1.53582,Education,244.040179562,Weekday,Active,0.0,City,234.6335674,12,12
Y24H6140420,Y24H6140420P02,12,762,12,764,2.0,0.23157,Recreational,284.125503971,Weekend,Active,2.0,City,495.1365128,13,13
Y24H6140420,Y24H6140420P02,13,784,13,788,4.0,0.26331,Recreational,284.125503971,Weekend,Active,2.0,City,495.1365128,13,13
Y24H6140421,Y24H6140421P01,13,780,13,785,5.0,0.49055,Recreational,792.219162037,Weekend,Active,2.0,City,454.3740272,13,13
Y24H6140421,Y24H6140421P01,14,865,14,870,5.0,Missing,Recreational,792.219162037,Weekend,Active,2.0,City,454.3740272,13,13
Y24H6140421,Y24H6140421P03,12,750,13,780,30.0,1.94083,Work,501.066686468,Weekend,Active,2.0,City,454.3740272,13,13
Y24H6140421,Y24H6140421P03,13,825,14,840,15.0,1.06074,Recreational,501.066686468,Weekend,Active,2.0,City,454.3740272,13,13
Y24H6140421,Y24H6140421P03,16,975,16,990,15.0,1.06074,Recreational,501.066686468,Weekend,Active,2.0,City,454.3740272,13,13
Y24H6140424,Y24H6140424P01,7,468,8,497,29.0,1.42129,Recreational,1065.307279672,Weekday,Active,1.0,City,1012.170066,10,10
Y24H6140424,Y24H6140424P01,8,497,8,522,25.0,1.42129,Recreational,1065.307279672,Weekday,Active,1.0,City,1012.170066,10,10
Y24H6140424,Y24H6140424P01,11,712,12,728,16.0,1.4777,Work,1065.307279672,Weekday,Active,1.0,City,1012.170066,10,10
Y24H6140424,Y24H6140424P01,15,907,15,911,4.0,0.28368,Recreational,1065.307279672,Weekday,Active,1.0,City,1012.170066,10,10
Y24H6140424,Y24H6140424P01,15,923,15,930,7.0,0.28368,Work,1065.307279672,Weekday,Active,1.0,City,1012.170066,10,10
Y24H6140424,Y24H6140424P01,16,976,16,984,8.0,1.01387,Recreational,1065.307279672,Weekday,Active,1.0,City,1012.170066,10,10
Y24H6140424,Y24H6140424P01,16,986,16,996,10.0,1.01387,Work,1065.307279672,Weekday,Active,1.0,City,1012.170066,10,10
Y24H6140424,Y24H6140424P01,20,1231,20,1247,16.0,1.47775,Work,1065.307279672,Weekday,Active,1.0,City,1012.170066,10,10
Y24H6140438,Y24H6140438P01,8,504,8,530,26.0,1.92297,Recreational,589.694288246,Weekday,Active,0.0,City,992.8785157,5,5
Y24H6140438,Y24H6140438P01,9,545,9,580,35.0,1.92297,Recreational,589.694288246,Weekday,Active,0.0,City,992.8785157,5,5
Y24H6140438,Y24H6140438P01,11,680,11,705,25.0,2.39353,Recreational,589.694288246,Weekday,Active,0.0,City,992.8785157,5,5
Y24H6140438,Y24H6140438P01,15,915,15,920,5.0,0.40464,Recreational,589.694288246,Weekday,Active,0.0,City,992.8785157,5,5
Y24H6146131,Y24H6146131P01,7,420,7,450,30.0,0.58677,Recreational,113.511389917,Weekday,Active,4.0,City,142.6679757,12,12
Y24H6146131,Y24H6146131P01,7,450,8,485,35.0,0.5869,Recreational,113.511389917,Weekday,Active,4.0,City,142.6679757,12,12
Y24H6146132,Y24H6146132P01,8,480,8,520,40.0,3.67218,Recreational,69.822522822,Weekday,Active,2.0,City,65.7806324,12,12
Y24H6146132,Y24H6146132P01,9,570,10,600,30.0,3.42548,Recreational,69.822522822,Weekday,Active,2.0,City,65.7806324,12,12
Y24H6146132,Y24H6146132P01,17,1020,18,1080,60.0,3.42548,Recreational,69.822522822,Weekday,Active,2.0,City,65.7806324,12,12
Y24H6146132,Y24H6146132P01,21,1260,21,1310,50.0,3.67218,Work,69.822522822,Weekday,Active,2.0,City,65.7806324,12,12
Y24H6146137,Y24H6146137P01,5,302,5,305,3.0,0.35598,Work,70.348163605,Weekday,Active,2.0,City,78.12729402,12,12
Y24H6146137,Y24H6146137P01,16,965,16,969,4.0,0.35598,Work,70.348163605,Weekday,Active,2.0,City,78.12729402,12,12
Y24H6146137,Y24H6146137P02,5,315,5,318,3.0,0.35598,Work,291.725118112,Weekday,Active,2.0,City,78.12729402,12,12
Y24H6146137,Y24H6146137P02,15,900,15,903,3.0,0.35598,Work,291.725118112,Weekday,Active,2.0,City,78.12729402,12,12
Y24H6146139,Y24H6146139P02,8,510,8,511,1.0,0.03809,Work,36.610992709,Weekday,Active,0.0,City,53.92947981,9,9
Y24H6146140,Y24H6146140P03,7,440,7,445,5.0,0.39305,Recreational,139.041306156,Weekday,Active,1.0,City,60.74179797,10,10
Y24H6146140,Y24H6146140P03,7,455,7,465,10.0,0.39305,Recreational,139.041306156,Weekday,Active,1.0,City,60.74179797,10,10
Y24H6146215,Y24H6146215P01,8,480,8,485,5.0,0.44535,Work,34.210892799,Weekday,Active,1.0,City,52.57406948,13,13
